API WELL  NUMBER,Production Year,OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE
34029217540000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,MILLTREE 1-14-4     8H,8H,2,94513,143
34029217560000,2020,EAP OHIO LLC,COLUMBIANA,SALEM,MUELLER 29-15-3     3H,3H,420,117715,418
34029217570000,2020,EAP OHIO LLC,COLUMBIANA,FAIRFIELD,HARTZ 18-12-2     1H,1H,0,54033,171
34029217590000,2020,EAP OHIO LLC,COLUMBIANA,CENTER,TRITTEN 9-14-3     3H,3H,2,198924,351
34029217630100,2020,HILCORP ENERGY COMPANY,COLUMBIANA,SALEM,SALEM-GRUBBS     1H,1H,0,119718,1078
34029217660000,2020,EAP OHIO LLC,COLUMBIANA,CENTER,DYE 19-14-3     10H,10H,2,314069,628
34029217670000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,BRICELAND TRUST 24-14-4     8H,8H,1,259747,0
34029217730000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,HRUBY FARMS 10-14-4     8H,8H,10,251800,955
34029217740000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,LEONA 23-14-4     8H,8H,0,254609,976
34029217800000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,BRICELAND TRUST 24-14-4     5H,5H,9,369488,4662
34029217930000,2020,EAP OHIO LLC,COLUMBIANA,CENTER,DYE 19-14-3     5H,5H,32,238070,2462
34029217990000,2020,EAP OHIO LLC,COLUMBIANA,SALEM,MANGUS 3-15-3     1H,1H,833,147717,769
34029218040100,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,ALTENHOF 10-15-4     3H,3H,2544,165279,1161
34029218050000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,JUDY BROWN 27-15-4     3H,3H,643,162558,1229
34029218060000,2020,EAP OHIO LLC,COLUMBIANA,WASHINGTON,SEVEK 18-12-3     10H,10H,0,1879776,26898
34029218070000,2020,EAP OHIO LLC,COLUMBIANA,WASHINGTON,SEVEK 18-12-3     8H,8H,0,839783,2250
34029218130000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     3H,3H,73,196093,1181
34029218140000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     8H,8H,0,227036,2133
34029218150000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     6H,6H,8,205937,782
34029218160000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     1H,1H,78,259426,1600
34029218180000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,FRANK ZEHENTBAUER 26-15-4     3H,3H,691,226532,1539
34029218200000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,SUMMITCREST 35-14-4     8H,8H,0,207002,3341
34029218220000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,MOATS 31-15-4     1H,1H,1718,57802,599
34029218230000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,JUDY BROWN 27-15-4     6H,6H,199,353356,345
34029218240000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,FRANK ZEHENTBAUER 26-15-4     10H,10H,19,190618,418
34029218280100,2020,ATLAS NOBLE LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 3H,PAD B 3H,0,285280,1570
34029218290000,2020,ATLAS NOBLE LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 5H,PAD B 5H,0,204531,1153
34029218300000,2020,ATLAS NOBLE LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 4H,PAD B 4H,0,222265,1254
34029218380000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     5H,5H,72,177006,1533
34029218390000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PITTS 22-14-4     10H,10H,0,255706,4345
34029218440000,2020,EAP OHIO LLC,COLUMBIANA,BUTLER,HUFFMAN TRUST 36-16-4     1H,1H,3057,260171,1964
34029218460000,2020,EAP OHIO LLC,COLUMBIANA,BUTLER,HUFFMAN TRUST 36-16-4     10H,10H,512,248356,681
34029218470000,2020,EAP OHIO LLC,COLUMBIANA,HANOVER,D & B KIBLER 29-15-4     1H,1H,2998,497163,1017
34029218500000,2020,ATLAS NOBLE LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 2H,PAD A 2H,0,319691,1823
34029218510000,2020,ATLAS NOBLE LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 3H,PAD A 3H,0,352521,2020
34029218520000,2020,ATLAS NOBLE LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 4H,PAD A 4H,0,293142,1732
34029218530000,2020,ATLAS NOBLE LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 1H,PAD A 1H,0,281007,1624
34029218610000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-NOLKER     7H,7H,0,429562,2986
34029218690000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-NOLKER     9H,9H,0,388297,2919
34029218760000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PAIGE 35-14-4     5H,5H,0,752382,3501
34029218770000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PAIGE 35-14-4     6H,6H,0,517844,5887
34029218780000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,SUMMITCREST 35-14-4     6H,6H,0,425059,999
34029218790000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,SUMMITCREST 35-14-4     10H,10H,0,400896,1359
34029218850000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     1H,1H,0,892712,5375
34029218860000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     14H,14H,0,673498,5194
34029218870000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,FAIRFIELD,FAIRFIELD-UNKEFER     13H,13H,0,561403,5233
34029218930000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-SCHEEL     11H,11H,0,755199,3528
34029218940000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-SCHEEL     4H,4H,0,766311,3562
34029218950000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PAIGE 35-14-4     3H,3H,0,1207631,14938
34029218960000,2020,EAP OHIO LLC,COLUMBIANA,FRANKLIN,PAIGE 35-14-4     1H,1H,0,1158833,16794
34029218970000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-WERTZ     8H,8H,0,1288977,15604
34029218980000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-JOHNSTON     3H,3H,0,1139964,9300
34029218990000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-WERTZ     3H,3H,0,1192371,8346
34029219000000,2020,EAP OHIO LLC,COLUMBIANA,WASHINGTON,SEVEK 18-12-3     210H,210H,0,2405636,29928
34029219010000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-JOHNSTON     7H,7H,0,1901531,23107
34029219040000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-AUER     4H,4H,0,1503772,10847
34029219050000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-AUER     13H,13H,0,1109699,8777
34029219060000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-BAKER     6H,6H,0,1560933,17606
34029219070000,2020,HILCORP ENERGY COMPANY,COLUMBIANA,ELK RUN,ELKRUN-BAKER     14H,14H,0,1634268,17602
34031271900100,2020,DIVERSIFIED PRODUCTION LLC,COSHOCTON,MILL CREEK,COSH MILL CREEK     A-1H,A-1H,0,27961,279
34059241830100,2020,EAP OHIO LLC,GUERNSEY,WHEELING,RHDK INVESTMENTS 21-4-4     8H,8H,0,0,0
34059241900100,2020,ARTEX ENERGY GROUP LLC,GUERNSEY,SPENCER,FREC GUER SPENCER     A-1H,A-1H,451,32969,628
34059242000000,2020,ARTEX ENERGY GROUP LLC,GUERNSEY,SPENCER,FREC GUER SPENCER     A-5H,A-5H,563,57933,629
34059242060100,2020,GULFPORT APPALACHIA LLC,GUERNSEY,MADISON,GROH     1-12H,1-12H,2699,25412,439
34059242110100,2020,UTICA RESOURCE OPERATING LLC,GUERNSEY,WILLS,ONEGA COMMISSIONERS     14-25H,14-25H,2525,13990,473
34059242190100,2020,GEOPETRO LLC,GUERNSEY,CENTER,THE CHUMNEY FAMILY TRUST     1H,1H,5022,0,480
34059242200000,2020,GULFPORT APPALACHIA LLC,GUERNSEY,LONDONDERRY,RIPLEY     1-26H,1-26H,7259,79805,1129
34059242210000,2020,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     3H,3H,3421,103894,1527
34059242230000,2020,GULFPORT APPALACHIA LLC,GUERNSEY,LONDONDERRY,MILLER     1-25H,1-25H,5704,61346,835
34059242240000,2020,UTICA RESOURCE OPERATING LLC,GUERNSEY,WILLS,DETWEILER     42-3H,42-3H,4057,62313,988
34059242300100,2020,PIN OAK ENERGY PARTNERS LLC,GUERNSEY,SPENCER,SPENCER     580004,580004,873,11414,335
34059242340000,2020,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     5H,5H,3046,82011,1204
34059242350000,2020,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     1H,1H,1790,75044,1104
34059242380100,2020,PIN OAK ENERGY PARTNERS LLC,GUERNSEY,VALLEY,CLARK     580008,580008,1237,78653,885
34059242420000,2020,UTICA RESOURCE OPERATING LLC,GUERNSEY,RICHLAND,STIERS     1-H,1-H,2849,23981,480
34059242430000,2020,UTICA RESOURCE OPERATING LLC,GUERNSEY,RICHLAND,STIERS     3-H,3-H,4171,35767,969
34059242440000,2020,UTICA RESOURCE OPERATING LLC,GUERNSEY,RICHLAND,STIERS     2-H,2-H,5178,78492,1424
34059242500000,2020,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS E OXF GR     7H,7H,121,114107,1677
34059242520100,2020,ANTERO RESOURCES  CORPORATION,GUERNSEY,MILLWOOD,J ANDERSON     1H,1H,463,119208,1096
34059242530000,2020,ANTERO RESOURCES  CORPORATION,GUERNSEY,MILLWOOD,J ANDERSON     5H,5H,633,171898,1389
34059242540000,2020,ANTERO RESOURCES  CORPORATION,GUERNSEY,MILLWOOD,J ANDERSON     3H,3H,381,108074,939
34059242550000,2020,ANTERO RESOURCES  CORPORATION,GUERNSEY,MILLWOOD,J ANDERSON     2H,2H,352,100073,913
34059242560000,2020,ANTERO RESOURCES  CORPORATION,GUERNSEY,MILLWOOD,J ANDERSON     4H,4H,412,118638,1076
34059242640000,2020,PIN OAK ENERGY PARTNERS LLC,GUERNSEY,VALLEY,CLARK     580007,580007,1197,61702,525
34059242730100,2020,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR     1-H,1-H,26930,194232,5678
